step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,generalization_collapse_detected,auxiliary_learning_rate,unembedding_learning_rate,auxiliary_frozen
86100,1.7379472410539165e-05,1.0,0.005078460089862347,0.9998881220817566,285.14600361451085,0.8541779194510929,1.1736422777175903,5.05545649875683e-06,0.0,0.0,0.28549454189710294,0.005576727911829948,0,0,0.0,0.0,1
86200,1.7405276594217867e-05,1.0,0.0050918641500175,0.9998881220817566,285.12802553602955,0.8541779194510929,1.1736422777175903,5.060139592499456e-06,0.0,0.0,0.2854949488089763,0.005518182180821896,0,0,0.0,0.0,1
86300,1.742949098115787e-05,1.0,0.005100417882204056,0.9998881220817566,285.1119008516035,0.8541779194510929,1.1736422777175903,5.0630106262353285e-06,0.0,0.0,0.2860665737365618,0.0054981037974357605,0,0,0.0,0.0,1
86400,1.743870416248683e-05,1.0,0.005117114167660475,0.9998881220817566,285.103893718593,0.8541779194510929,1.1736422777175903,5.06683219233783e-06,0.0,0.0,0.286030266411436,0.005476854275912046,0,0,0.0,0.0,1
86500,1.7450500308768824e-05,1.0,0.005127614364027977,0.9998881220817566,285.09674440618295,0.8541779194510929,1.1736422777175903,5.073945086509998e-06,0.0,0.0,0.2856395940836687,0.005533995572477579,0,0,0.0,0.0,1
86600,1.7461208699387498e-05,1.0,0.005124375224113464,0.9997762441635132,285.0925348928703,0.8541779194510929,1.1736422777175903,5.073454625082007e-06,0.0,0.0,0.28556949760703026,0.005454514641314745,0,0,0.0,0.0,1
86700,1.7474965716246516e-05,1.0,0.005127869080752134,0.9997762441635132,285.0892710997972,0.8541779194510929,1.1736422777175903,5.078936192988046e-06,0.0,0.0,0.2857227512829099,0.005533904768526554,0,0,0.0,0.0,1
86800,1.7479105736128986e-05,1.0,0.005140966735780239,0.9997762441635132,285.0925898514959,0.8541779194510929,1.1736422777175903,5.07481887000843e-06,0.0,0.0,0.28646718898544743,0.005431297235190868,0,0,0.0,0.0,1
86900,1.7491771359345876e-05,1.0,0.00514588039368391,0.9997762441635132,285.0948236993066,0.8541779194510929,1.1736422777175903,5.0832085637992956e-06,0.0,0.0,0.2857587183568888,0.005537569522857666,0,0,0.0,0.0,1
87000,1.750082810758613e-05,1.0,0.005148467142134905,0.9997762441635132,285.09935329058175,0.8541779194510929,1.1736422777175903,5.078996276172323e-06,0.0,0.0,0.2865602652733339,0.005428665783256292,0,0,0.0,0.0,1
87100,1.7507021766505204e-05,1.0,0.005149246193468571,0.9997762441635132,285.1038037579081,0.8541779194510929,1.1736422777175903,5.08584331379926e-06,0.0,0.0,0.28617676463323927,0.005457152146846056,0,0,0.0,0.0,1
87200,1.7514024875708856e-05,1.0,0.005135433282703161,0.9997762441635132,285.10601142998206,0.8541779194510929,1.1736422777175903,5.088110659522032e-06,0.0,0.0,0.28578048983580745,0.005523191764950752,0,0,0.0,0.0,1
87300,1.7522273992653936e-05,1.0,0.005121970549225807,0.9997762441635132,285.1066156330615,0.8541779194510929,1.1736422777175903,5.091211664360054e-06,0.0,0.0,0.2856877814790085,0.005467577837407589,0,0,0.0,0.0,1
87400,1.7527250747662038e-05,1.0,0.005109285470098257,0.9998881220817566,285.1079707621399,0.8541779194510929,1.1736422777175903,5.091553524978448e-06,0.0,0.0,0.28587339330418104,0.0054283239878714085,0,0,0.0,0.0,1
87500,1.7511629266664386e-05,1.0,0.005101194139569998,0.9998881220817566,285.117756482196,0.8541779194510929,1.1736422777175903,5.0881263352644496e-06,0.0,0.0,0.2862295523512538,0.005449536256492138,0,0,0.0,0.0,1
87600,1.749292277963832e-05,1.0,0.005093233659863472,1.0,285.1310890977612,0.8541779194510929,1.1736422777175903,5.082393645631666e-06,0.0,0.0,0.2864972348629169,0.005352937616407871,0,0,0.0,0.0,1
87700,1.746758607623633e-05,1.0,0.0050752791576087475,1.0,285.14604832481075,0.8541779194510929,1.1736422777175903,5.074152345534389e-06,0.0,0.0,0.28604990967878885,0.0054704127833247185,0,0,0.0,0.0,1
87800,1.7440292140236124e-05,1.0,0.005059706978499889,1.0,285.16176502663706,0.8541779194510929,1.1736422777175903,5.0645009338942045e-06,0.0,0.0,0.2860233282723185,0.005406277719885111,0,0,0.0,0.0,1
87900,1.7417540220776573e-05,1.0,0.005045853089541197,1.0,285.1778936088647,0.8541779194510929,1.1736422777175903,5.056284687832125e-06,0.0,0.0,0.286655306804075,0.005371690262109041,0,0,0.0,0.0,1
88000,1.7393200323567726e-05,1.0,0.005029607564210892,1.0,285.1971419384831,0.8541779194510929,1.1736422777175903,5.054253575355805e-06,0.0,0.0,0.2859450171386012,0.0054544308222830296,0,0,0.0,0.0,1
88100,1.7371663489029743e-05,1.0,0.005013621412217617,1.0,285.2124114364949,0.8541779194510929,1.1736422777175903,5.041882982163556e-06,0.0,0.0,0.28678089660658995,0.005359160713851452,0,0,0.0,0.0,1
88200,1.7345984815619886e-05,1.0,0.005008765961974859,1.0,285.2293687713087,0.8541779194510929,1.1736422777175903,5.040889516955995e-06,0.0,0.0,0.2859726559523265,0.005349540617316961,0,0,0.0,0.0,1
88300,1.731666452542413e-05,1.0,0.005005430895835161,1.0,285.24853653391915,0.8541779194510929,1.1736422777175903,5.032159250679514e-06,0.0,0.0,0.28602544566892746,0.005340283270925283,0,0,0.0,0.0,1
88400,1.728616189211607e-05,1.0,0.0050020767375826836,1.0,285.2714654079776,0.8541779194510929,1.1736422777175903,5.023855836295848e-06,0.0,0.0,0.28631058919172975,0.005319197196513414,0,0,0.0,0.0,1
88500,1.7245203707716428e-05,1.0,0.0049943625926971436,1.0,285.2951015629574,0.8541779194510929,1.1736422777175903,5.0166007699158765e-06,0.0,0.0,0.2860676867636049,0.005408677738159895,0,0,0.0,0.0,1
88600,1.721264561638236e-05,1.0,0.00499553931877017,1.0,285.31703530365246,0.8541779194510929,1.1736422777175903,5.003503637211219e-06,0.0,0.0,0.28617083069956106,0.005310542415827513,0,0,0.0,0.0,1
88700,1.718002931738738e-05,1.0,0.004990269895642996,1.0,285.33512581069016,0.8541779194510929,1.1736422777175903,4.99282369964254e-06,0.0,0.0,0.28686986344253074,0.005239272024482489,0,0,0.0,0.0,1
88800,1.7145635865745135e-05,1.0,0.004994296468794346,1.0,285.35358678333114,0.8541779194510929,1.1736422777175903,4.982915380049097e-06,0.0,0.0,0.2862712315478212,0.005317294504493475,0,0,0.0,0.0,1
88900,1.712363155093044e-05,1.0,0.004996059462428093,1.0,285.3680330088902,0.8541779194510929,1.1736422777175903,4.97991389079534e-06,0.0,0.0,0.2859526016694758,0.005317648407071829,0,0,0.0,0.0,1
89000,1.7116815797635354e-05,1.0,0.0049969712272286415,0.9998881220817566,285.3783787346247,0.8541779194510929,1.1736422777175903,4.975885185196463e-06,0.0,0.0,0.28675236268209986,0.0052269017323851585,0,0,0.0,0.0,1
89100,1.710495780571364e-05,1.0,0.004990753717720509,0.9998881220817566,285.3876271850595,0.8541779194510929,1.1736422777175903,4.972525331193981e-06,0.0,0.0,0.2868897421988351,0.005208178423345089,0,0,0.0,0.0,1
89200,1.709767457214184e-05,1.0,0.0049700927920639515,1.0,285.39525115341615,0.8541779194510929,1.1736422777175903,4.971563138832821e-06,0.0,0.0,0.28628765429031816,0.0052538118325173855,0,0,0.0,0.0,1
89300,1.7096148440032266e-05,1.0,0.0049596247263252735,1.0,285.4018133112714,0.8541779194510929,1.1736422777175903,4.9697350702863314e-06,0.0,0.0,0.2866699541970218,0.005239978898316622,0,0,0.0,0.0,1
89400,1.710224933049176e-05,1.0,0.004949850495904684,1.0,285.40375512994984,0.8541779194510929,1.1736422777175903,4.9767372676245495e-06,0.0,0.0,0.2860775219506707,0.005201253108680248,0,0,0.0,0.0,1
89500,1.710654396447353e-05,1.0,0.004937451798468828,1.0,285.40709702839627,0.8541779194510929,1.1736422777175903,4.97601990314898e-06,0.0,0.0,0.28623996932866147,0.005219250917434692,0,0,0.0,0.0,1
89600,1.710548713163007e-05,1.0,0.004916173405945301,1.0,285.4175001630687,0.8541779194510929,1.1736422777175903,4.975201830512108e-06,0.0,0.0,0.28631526074899033,0.00530748488381505,0,0,0.0,0.0,1
89700,1.7105829101637937e-05,1.0,0.0048938351683318615,1.0,285.42759856958156,0.8541779194510929,1.1736422777175903,4.977668061472197e-06,0.0,0.0,0.28600054773828676,0.0053405133076012135,0,0,0.0,0.0,1
89800,1.7118869436671957e-05,1.0,0.004886318929493427,1.0,285.4325318122697,0.8541779194510929,1.1736422777175903,4.979622403783559e-06,0.0,0.0,0.28621930070189083,0.005307821091264486,0,0,0.0,0.0,1
89900,1.7138852854259312e-05,1.0,0.004885244183242321,1.0,285.43214979570314,0.8541779194510929,1.1736422777175903,4.986827961563019e-06,0.0,0.0,0.28593176687278626,0.005311646964401007,0,0,0.0,0.0,1
90000,1.715095822873991e-05,1.0,0.004889632575213909,0.9998881220817566,285.4333876497919,0.8541779194510929,1.1736422777175903,4.988599324173807e-06,0.0,0.0,0.28620857166713676,0.005274947267025709,0,0,0.0,0.0,1
90100,1.7154321540147066e-05,1.0,0.004891404882073402,0.9998881220817566,285.44048062486354,0.8541779194510929,1.1736422777175903,4.9912822596831305e-06,0.0,0.0,0.286163432012119,0.005348931532353163,0,0,0.0,0.0,1
90200,1.71595202118624e-05,1.0,0.004899193532764912,0.9998881220817566,285.4488474679928,0.8541779194510929,1.1736422777175903,4.991151663259812e-06,0.0,0.0,0.2861225189921242,0.005345067474991083,0,0,0.0,0.0,1
90300,1.7160824427264743e-05,1.0,0.0049049449153244495,0.9998881220817566,285.4565264556243,0.8541779194510929,1.1736422777175903,4.991236704961567e-06,0.0,0.0,0.2863843896300739,0.0052908300422132015,0,0,0.0,0.0,1
90400,1.716284896247089e-05,1.0,0.004900922998785973,0.9998881220817566,285.4594347581941,0.8541779194510929,1.1736422777175903,4.988677639288445e-06,0.0,0.0,0.2869294460211494,0.005305596627295017,0,0,0.0,0.0,1
90500,1.716200858936645e-05,1.0,0.004898461513221264,0.9998881220817566,285.4626103254138,0.8541779194510929,1.1736422777175903,4.9896269012088145e-06,0.0,0.0,0.28671127069756924,0.005329488776624203,0,0,0.0,0.0,1
90600,1.7156686226371676e-05,1.0,0.004893182311207056,0.9998881220817566,285.46732326895705,0.8541779194510929,1.1736422777175903,4.991078389375337e-06,0.0,0.0,0.2862800671790525,0.005353777669370174,0,0,0.0,0.0,1
90700,1.7146599930129014e-05,1.0,0.004889277275651693,0.9998881220817566,285.4764952990224,0.8541779194510929,1.1736422777175903,4.984972301062315e-06,0.0,0.0,0.286782522790258,0.005331684835255146,0,0,0.0,0.0,1
90800,1.713321944407653e-05,1.0,0.004882003180682659,0.9998881220817566,285.48552500776367,0.8541779194510929,1.1736422777175903,4.9801110772886335e-06,0.0,0.0,0.28687201030162907,0.005315534304827452,0,0,0.0,0.0,1
90900,1.7122511053457856e-05,1.0,0.004880361724644899,0.9998881220817566,285.4968533988414,0.8541779194510929,1.1736422777175903,4.97528312663715e-06,0.0,0.0,0.28682917194804286,0.005343961529433727,0,0,0.0,0.0,1
91000,1.710561082290951e-05,1.0,0.004874133504927158,0.9998881220817566,285.5077570612192,0.8541779194510929,1.1736422777175903,4.977488988881359e-06,0.0,0.0,0.2861372034781456,0.0054323310032486916,0,0,0.0,0.0,1
91100,1.7084757928387262e-05,1.0,0.004872474819421768,0.9998881220817566,285.51937717366377,0.8541779194510929,1.1736422777175903,4.970786235756891e-06,0.0,0.0,0.28635714187648,0.005445101298391819,0,0,0.0,0.0,1
91200,1.7056432625395246e-05,1.0,0.004867346491664648,0.9998881220817566,285.5313463627959,0.8541779194510929,1.1736422777175903,4.962700868665012e-06,0.0,0.0,0.28625422242130344,0.005417664535343647,0,0,0.0,0.0,1
91300,1.7022570318658836e-05,1.0,0.004862271714955568,0.9998881220817566,285.5454189621455,0.8541779194510929,1.1736422777175903,4.949839853426616e-06,0.0,0.0,0.28685447396640645,0.005355909466743469,0,0,0.0,0.0,1
91400,1.699101267149672e-05,1.0,0.004859071224927902,0.9998881220817566,285.5600563222858,0.8541779194510929,1.1736422777175903,4.94286137746572e-06,0.0,0.0,0.28668570412989175,0.005363776348531246,0,0,0.0,0.0,1
91500,1.696611252555158e-05,1.0,0.004862852860242128,0.9998881220817566,285.5732193856525,0.8541779194510929,1.1736422777175903,4.937355545663376e-06,0.0,0.0,0.2863528301458461,0.005426666233688593,0,0,0.0,0.0,1
91600,1.6936013707891107e-05,1.0,0.004856747575104237,0.9998881220817566,285.58780807042086,0.8541779194510929,1.1736422777175903,4.9267783033058074e-06,0.0,0.0,0.28713758018597735,0.005326488520950079,0,0,0.0,0.0,1
91700,1.6915317246457562e-05,1.0,0.004850788973271847,0.9998881220817566,285.6014362846317,0.8541779194510929,1.1736422777175903,4.9245565120694415e-06,0.0,0.0,0.28623946623512686,0.005416457541286945,0,0,0.0,0.0,1
91800,1.6902837160159834e-05,1.0,0.004839791916310787,0.9998881220817566,285.6112648641824,0.8541779194510929,1.1736422777175903,4.915966167155268e-06,0.0,0.0,0.2870397328695083,0.005322457291185856,0,0,0.0,0.0,1
91900,1.6898600733838975e-05,1.0,0.004825826268643141,0.9998881220817566,285.61474139877413,0.8541779194510929,1.1736422777175903,4.913905662001562e-06,0.0,0.0,0.287092779316076,0.0053404588252305984,0,0,0.0,0.0,1
92000,1.6896083252504468e-05,1.0,0.004809907171875238,0.9998881220817566,285.615430283406,0.8541779194510929,1.1736422777175903,4.915224705791545e-06,0.0,0.0,0.28687876009099955,0.005276569630950689,0,0,0.0,0.0,1
92100,1.6889576727407984e-05,1.0,0.004801143426448107,0.9998881220817566,285.6168032614263,0.8541779194510929,1.1736422777175903,4.914693414195121e-06,0.0,0.0,0.28673439596692485,0.005303968209773302,0,0,0.0,0.0,1
92200,1.688148404355161e-05,1.0,0.004786948673427105,0.9998881220817566,285.61949154940476,0.8541779194510929,1.1736422777175903,4.915283686142996e-06,0.0,0.0,0.2862144200177097,0.005390954669564962,0,0,0.0,0.0,1
92300,1.6884441720321774e-05,1.0,0.004769123625010252,0.9998881220817566,285.6221747497967,0.8541779194510929,1.1736422777175903,4.916192397631556e-06,0.0,0.0,0.28614649885382587,0.005338750313967466,0,0,0.0,0.0,1
92400,1.688475276750978e-05,1.0,0.004749755375087261,0.9998881220817566,285.62522881703643,0.8541779194510929,1.1736422777175903,4.918200309158057e-06,0.0,0.0,0.28620005651458347,0.00534287141636014,0,0,0.0,0.0,1
92500,1.688854899839498e-05,1.0,0.004729073029011488,0.9998881220817566,285.62518473475075,0.8541779194510929,1.1736422777175903,4.916630709418448e-06,0.0,0.0,0.28629408395599476,0.005435433704406023,0,0,0.0,0.0,1
92600,1.6893995052669197e-05,1.0,0.004717699252068996,0.9998881220817566,285.6222355252213,0.8541779194510929,1.1736422777175903,4.912971093971306e-06,0.0,0.0,0.2869084265481196,0.005261623300611973,0,0,0.0,0.0,1
92700,1.6890104234335013e-05,1.0,0.004702020902186632,0.9998881220817566,285.62071021213933,0.8541779194510929,1.1736422777175903,4.915762293444642e-06,0.0,0.0,0.2862697296741716,0.005339258350431919,0,0,0.0,0.0,1
92800,1.6887832316569984e-05,1.0,0.004687274806201458,0.9998881220817566,285.61967047303045,0.8541779194510929,1.1736422777175903,4.912055049418105e-06,0.0,0.0,0.28678596634651027,0.005322092678397894,0,0,0.0,0.0,1
92900,1.689175405772403e-05,1.0,0.004681888502091169,0.9998881220817566,285.61823163549815,0.8541779194510929,1.1736422777175903,4.91638545527484e-06,0.0,0.0,0.2863415918613462,0.005309814587235451,0,0,0.0,0.0,1
93000,1.6901278286240995e-05,1.0,0.004670354072004557,0.9998881220817566,285.61129895003853,0.8541779194510929,1.1736422777175903,4.92032604231529e-06,0.0,0.0,0.2860606745321487,0.005400794558227062,0,0,0.0,0.0,1
93100,1.690015778876841e-05,1.0,0.004664835520088673,1.0,285.60943595989977,0.8541779194510929,1.1736422777175903,4.913897571204016e-06,0.0,0.0,0.2869408546286006,0.005304678343236446,0,0,0.0,0.0,1
93200,1.690289718681015e-05,1.0,0.004658437334001064,1.0,285.6095062998086,0.8541779194510929,1.1736422777175903,4.915364149781635e-06,0.0,0.0,0.2868786604410342,0.0052626668475568295,0,0,0.0,0.0,1
93300,1.691765100986231e-05,1.0,0.004647146910429001,1.0,285.6064357425821,0.8541779194510929,1.1736422777175903,4.921194593007071e-06,0.0,0.0,0.28681806379500857,0.0052343010902404785,0,0,0.0,0.0,1
93400,1.691998477326706e-05,1.0,0.004636119119822979,1.0,285.6042630615079,0.8541779194510929,1.1736422777175903,4.9237114791704355e-06,0.0,0.0,0.28619287458964565,0.005368566606193781,0,0,0.0,0.0,1
93500,1.6927142496570013e-05,1.0,0.004646089393645525,1.0,285.60336224692605,0.8541779194510929,1.1736422777175903,4.923765374659216e-06,0.0,0.0,0.2863866234994122,0.005338286515325308,0,0,0.0,0.0,1
93600,1.6933960068854503e-05,1.0,0.004652042873203754,1.0,285.59862068515116,0.8541779194510929,1.1736422777175903,4.92547506504636e-06,0.0,0.0,0.28616900408794327,0.005419496912509203,0,0,0.0,0.0,1
93700,1.6939531633397564e-05,1.0,0.004655080381780863,1.0,285.5961449130295,0.8541779194510929,1.1736422777175903,4.92632767152353e-06,0.0,0.0,0.28688953500159287,0.005399349145591259,0,0,0.0,0.0,1
93800,1.6949708879110403e-05,1.0,0.004654135089367628,0.9998881220817566,285.58962370920324,0.8541779194510929,1.1736422777175903,4.929033309944467e-06,0.0,0.0,0.2866357440452574,0.005346661899238825,0,0,0.0,0.0,1
93900,1.6959358617896214e-05,1.0,0.0046474928967654705,1.0,285.5812497680034,0.8541779194510929,1.1736422777175903,4.9357415952657585e-06,0.0,0.0,0.2860088205951266,0.00541478069499135,0,0,0.0,0.0,1
94000,1.696841536613647e-05,1.0,0.004645216278731823,1.0,285.5752281503044,0.8541779194510929,1.1736422777175903,4.935187818068504e-06,0.0,0.0,0.28645924952652424,0.005359213333576918,0,0,0.0,0.0,1
94100,1.6978407074930146e-05,1.0,0.004634819459170103,1.0,285.5640048966458,0.8541779194510929,1.1736422777175903,4.937269599602515e-06,0.0,0.0,0.286747989651412,0.005389057099819183,0,0,0.0,0.0,1
94200,1.697112384135835e-05,1.0,0.004632333759218454,1.0,285.5585989533135,0.8541779194510929,1.1736422777175903,4.934793683689244e-06,0.0,0.0,0.28602373193299413,0.005445877555757761,0,0,0.0,0.0,1
94300,1.6962190784397535e-05,1.0,0.004645294044166803,0.9998881220817566,285.55871025498845,0.8541779194510929,1.1736422777175903,4.9304825164590454e-06,0.0,0.0,0.2868717771959668,0.00536613492295146,0,0,0.0,0.0,1
94400,1.6953381418716162e-05,1.0,0.004668307024985552,0.9998881220817566,285.5555072033818,0.8541779194510929,1.1736422777175903,4.928359583193442e-06,0.0,0.0,0.2868236780633914,0.005351908039301634,0,0,0.0,0.0,1
94500,1.694777893135324e-05,1.0,0.004689917434006929,0.9998881220817566,285.54977312919436,0.8541779194510929,1.1736422777175903,4.931049273188908e-06,0.0,0.0,0.2859940530414684,0.005392688792198896,0,0,0.0,0.0,1
94600,1.694261300144717e-05,1.0,0.004713972564786673,0.9998881220817566,285.54536056577535,0.8541779194510929,1.1736422777175903,4.929263123825017e-06,0.0,0.0,0.2859074615334586,0.005366715602576733,0,0,0.0,0.0,1
94700,1.6943857190199196e-05,1.0,0.0047406405210494995,0.9998881220817566,285.5366091471289,0.8541779194510929,1.1736422777175903,4.9274148911292856e-06,0.0,0.0,0.28602333312427625,0.005291423760354519,0,0,0.0,0.0,1
94800,1.6947966287261806e-05,1.0,0.004765964578837156,0.9998881220817566,285.5277585687369,0.8541779194510929,1.1736422777175903,4.926688441989537e-06,0.0,0.0,0.286794911614909,0.00531309237703681,0,0,0.0,0.0,1
94900,1.6947560652624816e-05,1.0,0.0047966656275093555,0.9998881220817566,285.52325558627854,0.8541779194510929,1.1736422777175903,4.929274887000842e-06,0.0,0.0,0.2861051704701952,0.0053881267085671425,0,0,0.0,0.0,1
95000,1.694339152891189e-05,1.0,0.004828216973692179,0.9998881220817566,285.5198825805304,0.8541779194510929,1.1736422777175903,4.92726704904988e-06,0.0,0.0,0.28648807261605663,0.0053413487039506435,0,0,0.0,0.0,1
95100,1.6945103197940625e-05,1.0,0.00485071400180459,0.9997762441635132,285.51182065098214,0.8541779194510929,1.1736422777175903,4.927757684046678e-06,0.0,0.0,0.2863191635235264,0.00535391503944993,0,0,0.0,0.0,1
