comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_full,target_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_full,reference_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_addition_only,target_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_addition_only,reference_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_addition_only,target_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_addition_only,reference_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,target_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,0.9972589612007141
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,reference_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,0.013861696235835552
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,target_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,0.0033675306476652622
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,reference_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,0.9987469911575317
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_addition_only,target_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,1.0
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_addition_only,reference_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,0.008849557489156723
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_addition_only,target_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,0.0
within_run_reference,seed0_adamw_stable,1,adamw,first_generalized,9000,checkpoints/seedstudy_adamw_stable_seed_0/step_009000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_addition_only,reference_readout,0.9972589612007141,0.9987469911575317,0.031298570334911346,0.9624080061912537,1.0
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,target_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,0.9903672933578491
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,reference_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,0.015114731155335903
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,target_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,0.016759339720010757
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,reference_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,0.9987469911575317
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_addition_only,target_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,1.0
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_addition_only,reference_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,0.017699114978313446
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_addition_only,target_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,0.017699114978313446
