step,branch_step,branch,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
190000,126200,control,layer_4_attention_output,attention_output,4,16,1,0,112,0,a_only,1386918400.0,6,0.010722061308345398,0.016436987453247735
190000,126200,control,layer_4_attention_output,attention_output,4,16,14,0,99,0,a_only,987285568.0,7,0.007632558908253441,0.011700760833505824
190000,126200,control,layer_4_attention_output,attention_output,4,16,38,38,75,75,addition,868651648.0,8,0.006715417594467898,0.010294777428447822
190000,126200,control,layer_4_attention_output,attention_output,4,16,7,0,106,0,a_only,866939008.0,9,0.006702177427577672,0.010274480169292612
190000,126200,control,layer_4_attention_output,attention_output,4,16,48,0,65,0,a_only,852588096.0,10,0.006591232646475432,0.010104401121753362
190000,126200,control,layer_4_attention_output,attention_output,4,16,4,0,109,0,a_only,768657280.0,11,0.005942375904210381,0.009109699652991503
190000,126200,control,layer_4_attention_output,attention_output,4,16,5,0,108,0,a_only,707710848.0,12,0.005471208039951818,0.00838739635230401
190000,126200,control,layer_4_attention_output,attention_output,4,16,55,0,58,0,a_only,694128128.0,13,0.0053662020377428276,0.008226421490177317
190000,126200,control,layer_4_attention_output,attention_output,4,16,6,0,107,0,a_only,682571840.0,14,0.005276862082030295,0.008089462775906803
190000,126200,control,layer_4_attention_output,attention_output,4,16,11,0,102,0,a_only,678995456.0,15,0.0052492135855432736,0.008047077456816655
190000,126200,control,layer_4_attention_output,attention_output,4,16,16,0,97,0,a_only,675388352.0,16,0.005221327597273468,0.008004328061329107
190000,126200,control,layer_4_attention_output,attention_output,4,16,9,0,104,0,a_only,673202560.0,17,0.0052044295621538166,0.007978423267161396
190000,126200,control,layer_4_attention_output,attention_output,4,16,3,0,110,0,a_only,664746880.0,18,0.005139059948942433,0.007878211238776254
190000,126200,control,layer_4_attention_output,attention_output,4,16,21,0,92,0,a_only,662181760.0,19,0.005119229385079943,0.007847810859593112
190000,126200,control,layer_4_attention_output,attention_output,4,16,39,0,74,0,a_only,660563072.0,20,0.005106715547225399,0.007828627067419958
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,38,38,75,75,addition,1005553920.0,1,0.3278511808566951,0.35341568717954946
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,36,36,77,77,addition,921685312.0,2,0.30050662814528284,0.3239389170734648
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,9,104,104,addition,461043392.0,3,0.15031876211409548,0.1620400099512022
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,38,0,75,0,a_only,86985184.0,4,0.028360682330627187,0.030572133394696083
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,0,104,0,a_only,56494088.0,5,0.018419353844517906,0.019855620404823183
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,37,0,76,0,a_only,22718724.0,6,0.007407221376012676,0.007984806477908736
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,38,0,75,b_only,21166762.0,7,0.0069012190978407426,0.007439348192880572
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,37,75,76,38,generic_interaction,14059292.0,8,0.004583896887607068,0.004941330588655
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,47,0,66,0,a_only,12689496.0,9,0.004137288081057165,0.0044598970374479215
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,38,75,75,38,subtraction,11244567.0,10,0.00366618288273614,0.003952056965121756
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,36,0,77,0,a_only,11200244.0,11,0.0036517317950320503,0.0039364790401678566
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,9,0,104,b_only,10162204.0,12,0.0033132888403504318,0.003571645675568314
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,29,0,84,0,a_only,7728570.0,13,0.0025198258894298066,0.00271631169959066
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,18,0,95,0,a_only,7559208.0,14,0.002464607038816354,0.002656787106804922
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,0,41,0,72,b_only,5812819.5,15,0.001895213870959624,0.002042994967433656
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,37,37,76,76,addition,4860298.0,16,0.0015846534004018737,0.0017082182500639945
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,104,104,9,subtraction,4242595.0,17,0.0013832572803721063,0.0014911180768401964
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,38,104,75,9,generic_interaction,4134189.5,18,0.0013479127101014632,0.0014530174802291835
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,9,75,104,38,generic_interaction,3834418.5,19,0.0012501752597451538,0.0013476588596178685
190000,126200,freeze,layer_4_attention_output,attention_output,4,16,27,0,86,0,a_only,3808629.0,20,0.0012417668413992698,0.0013385947868881664
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,38,0,75,0,a_only,14943679488.0,1,0.062290188274043284,0.0978662339480845
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,0,38,0,75,b_only,9904961536.0,2,0.04128714881900691,0.06486764412388302
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,37,0,76,0,a_only,9646752768.0,3,0.040210849452064226,0.06317663357210915
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,0,37,0,76,b_only,4940951040.0,4,0.020595514697807602,0.032358313813875036
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,17,0,96,0,a_only,3008894208.0,5,0.012542064145815168,0.01970526366827043
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,1,0,112,0,a_only,2559726080.0,6,0.010669783140170811,0.016763659284144656
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,38,38,75,75,addition,2479653632.0,7,0.010336014748959748,0.016239264409705828
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,38,75,75,38,subtraction,1605012736.0,8,0.006690222818815139,0.010511236676159042
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,48,0,65,0,a_only,1579790208.0,9,0.006585086997404558,0.010346054210355202
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,7,0,106,0,a_only,1506730496.0,10,0.006280550004398129,0.009867585780105926
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,14,0,99,0,a_only,1463832960.0,11,0.006101738915999299,0.009586649595858691
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,55,0,58,0,a_only,1237788416.0,12,0.005159510650505047,0.00810628271275226
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,4,0,109,0,a_only,1211723136.0,13,0.005050861960607794,0.007935581059759049
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,0,17,0,96,b_only,1187838336.0,14,0.004951302231018934,0.007779159381518408
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,39,0,74,0,a_only,1102771200.0,15,0.004596714331724875,0.0072220542696378445
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,5,0,108,0,a_only,1097217152.0,16,0.004573563226544863,0.00718568078067461
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,6,0,107,0,a_only,1064891648.0,17,0.004438819856825895,0.006973980888456355
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,56,0,57,0,a_only,1029869056.0,18,0.004292834134147834,0.006744617753032267
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,18,0,95,0,a_only,1003303808.0,19,0.00418210141261192,0.006570641807031511
190000,126200,control,layer_4_post_attention_residual,post_attention_residual,4,17,19,0,94,0,a_only,1001636736.0,20,0.004175152506298066,0.006559724143915723
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,38,75,75,addition,1001262400.0,1,0.3206784432984222,0.3455339705729308
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,36,36,77,77,addition,926099968.0,2,0.2966058608382364,0.319595541678689
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,9,104,104,addition,457119424.0,3,0.14640352547922644,0.15775114455584377
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,0,75,0,a_only,123264720.0,4,0.03947850086372552,0.04253844759691421
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,0,104,0,a_only,65494544.0,5,0.02097620804941843,0.02260205700242366
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,37,0,76,0,a_only,26436702.0,6,0.008466991712965836,0.009123261405714766
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,38,0,75,b_only,21143988.0,7,0.006771872345311797,0.00729675470424776
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,37,75,76,38,generic_interaction,13915070.0,8,0.00445663692753126,0.004802067258193528
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,36,0,77,0,a_only,13721236.0,9,0.004394556911964605,0.004735175470733984
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,47,0,66,0,a_only,11941732.0,10,0.00382462781788965,0.00412107163264877
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,75,75,38,subtraction,11197803.0,11,0.0035863666051999974,0.0038643429856983305
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,9,0,104,b_only,10225018.0,12,0.003274808736389528,0.0035286365179793906
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,18,0,95,0,a_only,8872218.0,13,0.0028415418943568047,0.0030617875127725027
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,29,0,84,0,a_only,8766130.0,14,0.0028075646525342387,0.0030251767223641733
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,0,41,0,72,b_only,5771847.0,15,0.0018485732720180726,0.0019918546940836477
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,37,37,76,76,addition,4882108.5,16,0.0015636130486813397,0.0016848074338683399
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,104,104,9,subtraction,4228926.0,17,0.0013544155922605536,0.0014593952514736417
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,38,104,75,9,generic_interaction,4009183.0,18,0.0012840375942794798,0.001383562311681228
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,9,75,104,38,generic_interaction,3896827.5,19,0.0012480530343519163,0.0013447886175619772
190000,126200,freeze,layer_4_post_attention_residual,post_attention_residual,4,17,39,0,74,0,a_only,3793188.5,20,0.0012148601438718533,0.0013090229729355457
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,38,0,75,0,a_only,15268458496.0,1,0.058849605414973714,0.07403885862704168
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,0,38,0,75,b_only,9379917824.0,2,0.03615325429950193,0.045484513704270965
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,37,0,76,0,a_only,7944615424.0,3,0.030621131989100183,0.038524534639685394
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,38,38,75,75,addition,3965370368.0,4,0.015283827214264257,0.01922862718309951
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,0,37,0,76,b_only,3951509504.0,5,0.01523040293588512,0.01916141394409352
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,1,0,112,0,a_only,3001109504.0,6,0.011567252199283673,0.01455279341717033
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,38,75,75,38,subtraction,2968902912.0,7,0.011443117517877716,0.014396619215788341
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,17,0,96,0,a_only,2369782272.0,8,0.009133911695351273,0.011491400697682955
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,7,0,106,0,a_only,1415638528.0,9,0.005456331351646242,0.006864626240366301
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,48,0,65,0,a_only,1412012672.0,10,0.005442356123240085,0.006847043965125068
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,37,75,76,38,generic_interaction,1347150208.0,11,0.005192355089170867,0.006532516941748367
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,55,0,58,0,a_only,1296930816.0,12,0.004998793217541577,0.006288996191726479
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,39,0,74,0,a_only,1290837760.0,13,0.004975308597829294,0.0062594501238042435
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,38,76,75,37,generic_interaction,1243786752.0,14,0.004793958708716247,0.006031293304274333
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,14,0,99,0,a_only,1180471296.0,15,0.004549920346674311,0.00572426793580516
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,37,38,76,75,generic_interaction,1168801024.0,16,0.004504939322397017,0.005667677179182709
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,4,0,109,0,a_only,1115527936.0,17,0.004299607513108051,0.005409348636580241
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,34,0,79,0,a_only,1051746752.0,18,0.004053774083866771,0.005100064888880467
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,56,0,57,0,a_only,1011133696.0,19,0.003897238155834326,0.004903126585489599
190000,126200,control,layer_4_mlp_activation,mlp_activation,4,18,0,17,0,96,b_only,975612480.0,20,0.0037603278353846425,0.004730879315709641
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,36,36,77,77,addition,5098859008.0,1,0.18012661214320722,0.28179083406864996
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,38,38,75,75,addition,4713705472.0,2,0.1665203520983998,0.260505143292803
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,9,9,104,104,addition,2403769344.0,3,0.08491759188263077,0.13284543998797538
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,39,39,74,74,addition,445172704.0,4,0.015726548010905658,0.024602678239962077
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,2,2,111,111,addition,436499904.0,5,0.015420165332085838,0.02412337188105391
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,38,0,75,0,a_only,350195744.0,6,0.012371311474727854,0.01935373200832217
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,37,37,76,76,addition,312554624.0,7,0.01104156938689252,0.01727347786059302
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,27,27,86,86,addition,310481024.0,8,0.010968315636915492,0.01715887938422645
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,45,45,68,68,addition,308843872.0,9,0.01091048021866588,0.017068401411242037
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,41,41,72,72,addition,293789664.0,10,0.010378662515669067,0.01623642354680077
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,47,47,66,66,addition,261802480.0,11,0.009248656159956672,0.014468636823393617
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,29,29,84,84,addition,257960128.0,12,0.00911291797866243,0.014256287438331872
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,9,0,104,0,a_only,154887392.0,13,0.005471683202238664,0.0085599243497258
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,0,38,0,75,b_only,120411072.0,14,0.004253743519846666,0.00665457435805612
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,37,75,76,38,generic_interaction,100982664.0,15,0.0035673991226226535,0.00558085427943534
190000,126200,freeze,layer_4_mlp_activation,mlp_activation,4,18,37,0,76,0,a_only,84821040.0,16,0.002996459904008286,0.004687674550457059
