pair,seed,reference_role,reference_step,current_step,reference_test_accuracy,arm_group,arm,train_accuracy,heldout_accuracy,heldout_cross_entropy,heldout_minimum_margin,heldout_centered_reference_logit_relative_error,relative_head_change,head_change_norm
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_9,0.008877284595300261,0.008837677592571876,35.465743221143974,-80.44744873046875,3.0477767177436466,0.13493276499252696,0.10864808286713289
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,opposite_orthogonal_correction,0.008877284595300261,0.008837677592571876,61.88367377918217,-145.668212890625,3.0660590860495827,0.1349327638772718,0.10864808196912759
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,original,0.009921671018276762,0.00928515493903121,20.74819521549187,-69.0308837890625,1.5874823393161308,0.0,0.0
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,old_head,1.0,1.0,0.0004686946864869587,1.8287353515625,0.07074908183987158,0.010876093214781555,0.008757448029288458
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,orthogonal,1.0,0.9998881306633851,0.0008477544414348144,-0.77044677734375,0.017570046330850863,0.012693248285767046,0.010220624261879531
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,inverse_gl,1.0,0.9998881306633851,0.0008678127496967958,-0.81207275390625,0.013071204107749913,0.4954822709000128,0.3989631342018466
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,backward_ols,1.0,0.9998881306633851,0.0008698759717128384,-0.81768798828125,0.013066096259747471,0.4939291141155032,0.39771252982092853
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,old_head_norm_matched,1.0,1.0,0.00046010443619627644,1.83441162109375,0.07073312169558764,0.010464971638246787,0.008426412264044267
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,healthy_logit_distillation,1.0,0.9998881306633851,0.0008698759717128384,-0.81768798828125,0.013066096259747471,0.49392911411550405,0.3977125298209292
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,random_correction_0,0.04882506527415144,0.04284595592348137,65.91895128847119,-188.09735107421875,9.204850952126598,0.4954822707439747,0.3989631340762045
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,random_correction_1,0.031070496083550912,0.01991274191744043,72.20241590877164,-211.90829467773438,8.368269407642286,0.49548227113802296,0.3989631343934928
seed2_adjacent,2,"Immediately preceding update, irrespective of accuracy",18068,18069,0.9998881306633851,primary,random_correction_2,0.038642297650130546,0.03356080098445016,64.43677627663835,-170.44537353515625,8.442707518400859,0.49548227076802454,0.39896313409556944
